Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,15/10/2001,Man United,Everton,3,1,H,0,0,D,1998-99
E0,20/10/2001,Aston Villa,West Ham,0,0,D,0,0,D,1998-99
E0,20/10/2001,Blackburn,Middlesbrough,0,0,D,0,0,D,1998-99
E0,20/10/2001,Charlton,Chelsea,0,1,A,0,1,A,1998-99
E0,20/10/2001,Derby,Newcastle,3,4,A,2,3,A,1998-99
E0,20/10/2001,Leeds,Nott'm Forest,3,1,H,1,0,H,1998-99
E0,20/10/2001,Liverpool,Everton,3,2,H,2,1,H,1998-99
E0,21/10/2001,Sheffield Weds,Coventry,1,2,A,0,1,A,1998-99
E0,21/10/2001,Southampton,Arsenal,0,0,D,0,0,D,1998-99
E0,21/10/2001,Tottenham,Leicester,0,2,A,0,1,A,1998-99
E0,22/10/2001,Wimbledon,Man United,1,1,D,1,1,D,1998-99
E0,24/10/2001,Coventry,Southampton,1,0,H,0,0,D,1998-99
E0,24/10/2001,Everton,Sheffield Weds,1,2,A,1,0,H,1998-99
E0,24/10/2001,Middlesbrough,Wimbledon,3,1,H,3,0,H,1998-99
E0,27/10/2001,Newcastle,Tottenham,1,1,D,0,0,D,1998-99
E0,27/10/2001,Nott'm Forest,Liverpool,2,2,D,0,1,A,1998-99
E0,27/10/2001,West Ham,Charlton,0,1,A,0,0,D,1998-99
E0,27/10/2001,Arsenal,Blackburn,1,0,H,1,0,H,1998-99
E0,27/10/2001,Leicester,Aston Villa,2,2,D,0,1,A,1998-99
E0,27/10/2001,Aston Villa,Southampton,3,0,H,1,0,H,1998-99
E0,27/10/2001,Derby,Nott'm Forest,1,0,H,0,0,D,1998-99
E0,28/10/2001,Leicester,West Ham,0,0,D,0,0,D,1998-99
E0,28/10/2001,Middlesbrough,Charlton,2,0,H,1,0,H,1998-99
E0,29/10/2001,Everton,Coventry,2,0,H,1,0,H,1998-99
E0,03/11/2001,Wimbledon,Chelsea,1,2,A,0,1,A,1998-99
E0,03/11/2001,Leeds,Liverpool,0,0,D,0,0,D,1998-99
E0,03/11/2001,Middlesbrough,Chelsea,0,0,D,0,0,D,1998-99
E0,03/11/2001,Charlton,Leeds,1,1,D,1,1,D,1998-99
E0,03/11/2001,Coventry,Middlesbrough,1,2,A,0,0,D,1998-99
E0,03/11/2001,Liverpool,Aston Villa,0,1,A,0,1,A,1998-99
E0,04/11/2001,Man United,Sheffield Weds,3,0,H,2,0,H,1998-99
E0,04/11/2001,Newcastle,Everton,1,3,A,0,2,A,1998-99
E0,04/11/2001,Nott'm Forest,Tottenham,0,1,A,0,0,D,1998-99
E0,04/11/2001,Southampton,Blackburn,3,3,D,1,2,A,1998-99
E0,17/11/2001,West Ham,Derby,5,1,H,2,0,H,1998-99
E0,17/11/2001,Chelsea,Leicester,2,2,D,1,0,H,1998-99
E0,17/11/2001,Arsenal,Wimbledon,5,1,H,1,0,H,1998-99
E0,17/11/2001,Charlton,Tottenham,1,4,A,1,0,H,1998-99
E0,17/11/2001,Liverpool,Leicester,0,1,A,0,0,D,1998-99
E0,17/11/2001,Sheffield Weds,Newcastle,1,1,D,0,1,A,1998-99
E0,18/11/2001,Aston Villa,Nott'm Forest,2,0,H,1,0,H,1998-99
E0,18/11/2001,Blackburn,Liverpool,1,3,A,0,3,A,1998-99
E0,18/11/2001,Derby,Southampton,0,0,D,0,0,D,1998-99
E0,19/11/2001,Everton,Charlton,4,1,H,2,0,H,1998-99
E0,24/11/2001,Leicester,Coventry,1,0,H,1,0,H,1998-99
E0,24/11/2001,Middlesbrough,Arsenal,1,6,A,0,3,A,1998-99
E0,24/11/2001,Tottenham,West Ham,1,2,A,0,1,A,1998-99
E0,24/11/2001,Wimbledon,Newcastle,1,1,D,1,1,D,1998-99
E0,24/11/2001,Leeds,Man United,1,1,D,1,0,H,1998-99
E0,24/11/2001,Sheffield Weds,Chelsea,0,0,D,0,0,D,1998-99
E0,25/11/2001,Charlton,Blackburn,0,0,D,0,0,D,1998-99
E0,25/11/2001,Chelsea,Everton,3,1,H,1,0,H,1998-99
E0,25/11/2001,Coventry,Wimbledon,2,1,H,2,0,H,1998-99
E0,25/11/2001,Liverpool,Tottenham,3,2,H,0,2,A,1998-99
E0,01/12/2001,Man United,Aston Villa,2,1,H,1,1,D,1998-99
E0,01/12/2001,Newcastle,Middlesbrough,1,1,D,0,0,D,1998-99
E0,01/12/2001,Nott'm Forest,Sheffield Weds,2,0,H,2,0,H,1998-99
E0,01/12/2001,Southampton,Leicester,2,1,H,1,1,D,1998-99
E0,01/12/2001,West Ham,Leeds,1,5,A,0,2,A,1998-99
E0,01/12/2001,Arsenal,Derby,1,0,H,1,0,H,1998-99
E0,01/12/2001,Chelsea,Leeds,1,0,H,0,0,D,1998-99
E0,02/12/2001,Leicester,Derby,1,2,A,1,1,D,1998-99
E0,02/12/2001,Liverpool,Man United,2,2,D,0,1,A,1998-99
E0,03/12/2001,Tottenham,Arsenal,1,3,A,1,2,A,1998-99
E0,05/12/2001,Aston Villa,Charlton,3,4,A,1,1,D,1998-99
E0,05/12/2001,Blackburn,Nott'm Forest,1,2,A,1,1,D,1998-99
E0,08/12/2001,Derby,Coventry,0,0,D,0,0,D,1998-99
E0,08/12/2001,Everton,West Ham,6,0,H,3,0,H,1998-99
E0,08/12/2001,Leicester,Newcastle,2,0,H,2,0,H,1998-99
E0,08/12/2001,Sheffield Weds,Liverpool,1,0,H,0,0,D,1998-99
E0,08/12/2001,Wimbledon,Southampton,0,2,A,0,0,D,1998-99
E0,08/12/2001,Middlesbrough,Man United,0,1,A,0,1,A,1998-99
E0,09/12/2001,Tottenham,Chelsea,2,2,D,1,1,D,1998-99
E0,09/12/2001,Leeds,Arsenal,1,0,H,0,0,D,1998-99
E0,09/12/2001,Blackburn,Man United,0,0,D,0,0,D,1998-99
E0,09/12/2001,Arsenal,Aston Villa,1,0,H,0,0,D,1998-99
E0,12/12/2001,Charlton,Sheffield Weds,0,1,A,0,0,D,1998-99
E0,12/12/2001,Chelsea,Derby,2,1,H,1,0,H,1998-99
E0,15/12/2001,Coventry,Leeds,2,2,D,0,1,A,1998-99
E0,15/12/2001,Liverpool,Wimbledon,3,0,H,1,0,H,1998-99
E0,15/12/2001,Man United,Tottenham,2,1,H,1,1,D,1998-99
E0,15/12/2001,Newcastle,Blackburn,1,1,D,0,1,A,1998-99
E0,15/12/2001,Nott'm Forest,Leicester,1,0,H,0,0,D,1998-99
E0,15/12/2001,Southampton,Everton,2,0,H,1,0,H,1998-99
E0,15/12/2001,West Ham,Middlesbrough,4,0,H,2,0,H,1998-99
E0,16/12/2001,Arsenal,Leicester,2,1,H,0,0,D,1999-00
E0,16/12/2001,Chelsea,Sunderland,4,0,H,2,0,H,1999-00
E0,17/12/2001,Coventry,Southampton,0,1,A,0,0,D,1999-00
E0,18/12/2001,Leeds,Derby,0,0,D,0,0,D,1999-00
E0,19/12/2001,Middlesbrough,Bradford,0,1,A,0,0,D,1999-00
E0,22/12/2001,Newcastle,Aston Villa,0,1,A,0,0,D,1999-00
E0,22/12/2001,Sheffield Weds,Liverpool,1,2,A,0,0,D,1999-00
E0,22/12/2001,Watford,Wimbledon,2,3,A,1,2,A,1999-00
E0,22/12/2001,West Ham,Tottenham,1,0,H,1,0,H,1999-00
E0,22/12/2001,Everton,Man United,1,1,D,0,1,A,1999-00
E0,22/12/2001,Tottenham,Newcastle,3,1,H,2,1,H,1999-00
E0,22/12/2001,Derby,Arsenal,1,2,A,1,1,D,1999-00
E0,23/12/2001,Sunderland,Watford,2,0,H,0,0,D,1999-00
E0,23/12/2001,Wimbledon,Middlesbrough,2,3,A,1,2,A,1999-00
E0,26/12/2001,Aston Villa,Everton,3,0,H,1,0,H,1999-00
E0,26/12/2001,Leicester,Coventry,1,0,H,1,0,H,1999-00
E0,26/12/2001,Man United,Sheffield Weds,4,0,H,2,0,H,1999-00
E0,26/12/2001,Southampton,Leeds,0,3,A,0,1,A,1999-00
E0,26/12/2001,Bradford,Sheffield Weds,1,1,D,0,1,A,1999-00
E0,26/12/2001,Derby,Middlesbrough,1,3,A,1,2,A,1999-00
E0,26/12/2001,Leicester,Chelsea,2,2,D,1,0,H,1999-00
E0,26/12/2001,Liverpool,Watford,0,1,A,0,1,A,1999-00
E0,26/12/2001,Man United,Leeds,2,0,H,0,0,D,1999-00
E0,26/12/2001,Sunderland,Arsenal,0,0,D,0,0,D,1999-00
E0,29/12/2001,Tottenham,Everton,3,2,H,1,1,D,1999-00
E0,29/12/2001,Wimbledon,Coventry,1,1,D,0,0,D,1999-00
E0,29/12/2001,Southampton,Newcastle,4,2,H,0,1,A,1999-00
E0,29/12/2001,Aston Villa,West Ham,2,2,D,1,1,D,1999-00
E0,29/12/2001,Chelsea,Aston Villa,1,0,H,0,0,D,1999-00
E0,29/12/2001,Coventry,Derby,2,0,H,1,0,H,1999-00
E0,29/12/2001,Everton,Southampton,4,1,H,2,0,H,1999-00
E0,29/12/2001,Leeds,Sunderland,2,1,H,0,1,A,1999-00
E0,29/12/2001,Middlesbrough,Liverpool,1,0,H,0,0,D,1999-00
E0,30/12/2001,Newcastle,Wimbledon,3,3,D,2,1,H,1999-00
E0,01/01/2002,Sheffield Weds,Tottenham,1,2,A,1,2,A,1999-00
E0,01/01/2002,Watford,Bradford,1,0,H,0,0,D,1999-00
E0,01/01/2002,West Ham,Leicester,2,1,H,1,1,D,1999-00
E0,01/01/2002,Arsenal,Man United,1,2,A,1,0,H,1999-00
E0,01/01/2002,Leeds,Liverpool,1,2,A,1,1,D,1999-00
E0,01/01/2002,Middlesbrough,Leicester,0,3,A,0,2,A,1999-00
E0,01/01/2002,Watford,Aston Villa,0,1,A,0,0,D,1999-00
E0,02/01/2002,Arsenal,Bradford,2,0,H,2,0,H,1999-00
E0,02/01/2002,Coventry,Man United,1,2,A,0,0,D,1999-00
E0,09/01/2002,Everton,Wimbledon,4,0,H,1,0,H,1999-00
E0,12/01/2002,Newcastle,Sunderland,1,2,A,1,0,H,1999-00
E0,12/01/2002,Sheffield Weds,Derby,0,2,A,0,0,D,1999-00
E0,12/01/2002,Aston Villa,Middlesbrough,1,0,H,1,0,H,1999-00
E0,12/01/2002,Bradford,West Ham,0,3,A,0,2,A,1999-00
E0,12/01/2002,Derby,Everton,1,0,H,0,0,D,1999-00
E0,12/01/2002,Liverpool,Arsenal,2,0,H,1,0,H,1999-00
E0,12/01/2002,Southampton,Sheffield Weds,2,0,H,0,0,D,1999-00
E0,12/01/2002,Tottenham,Leeds,1,2,A,1,0,H,1999-00
E0,13/01/2002,Wimbledon,Chelsea,0,1,A,0,0,D,1999-00
E0,13/01/2002,Sunderland,Coventry,1,1,D,0,1,A,1999-00
E0,19/01/2002,Leicester,Watford,1,0,H,1,0,H,1999-00
E0,19/01/2002,Man United,Newcastle,5,1,H,1,1,D,1999-00
E0,19/01/2002,Arsenal,Aston Villa,3,1,H,1,1,D,1999-00
E0,19/01/2002,Chelsea,Newcastle,1,0,H,1,0,H,1999-00
E0,19/01/2002,Coventry,Leeds,3,4,A,2,3,A,1999-00
E0,19/01/2002,Liverpool,Man United,2,3,A,1,3,A,1999-00
E0,19/01/2002,Middlesbrough,Southampton,3,2,H,1,1,D,1999-00
E0,20/01/2002,Sheffield Weds,Everton,0,2,A,0,2,A,1999-00
E0,20/01/2002,Sunderland,Leicester,2,0,H,1,0,H,1999-00
E0,21/01/2002,West Ham,Watford,1,0,H,0,0,D,1999-00
E0,22/01/2002,Wimbledon,Derby,2,2,D,0,1,A,1999-00
E0,23/01/2002,Bradford,Tottenham,1,1,D,0,0,D,1999-00
E0,29/01/2002,Aston Villa,Bradford,1,0,H,0,0,D,1999-00
E0,29/01/2002,Derby,Sunderland,0,5,A,0,2,A,1999-00
E0,29/01/2002,Leicester,Liverpool,2,2,D,1,2,A,1999-00
E0,30/01/2002,Man United,Wimbledon,1,1,D,0,1,A,1999-00
E0,30/01/2002,Southampton,Arsenal,0,1,A,0,0,D,1999-00
E0,30/01/2002,Watford,Chelsea,1,0,H,0,0,D,1999-00
E0,30/01/2002,Everton,West Ham,1,0,H,0,0,D,1999-00
E0,30/01/2002,Leeds,Middlesbrough,2,0,H,1,0,H,1999-00
E0,30/01/2002,Newcastle,Sheffield Weds,8,0,H,4,0,H,1999-00
E0,30/01/2002,Tottenham,Coventry,3,2,H,1,0,H,1999-00
E0,02/02/2002,Arsenal,Watford,1,0,H,0,0,D,1999-00
E0,02/02/2002,Coventry,West Ham,1,0,H,1,0,H,1999-00
E0,02/02/2002,Derby,Bradford,0,1,A,0,0,D,1999-00
E0,02/02/2002,Leeds,Newcastle,3,2,H,2,1,H,1999-00
E0,02/02/2002,Leicester,Aston Villa,3,1,H,1,0,H,1999-00
E0,02/02/2002,Man United,Southampton,3,3,D,2,1,H,1999-00
E0,02/02/2002,Middlesbrough,Chelsea,0,1,A,0,0,D,1999-00
E0,02/02/2002,Sunderland,Sheffield Weds,1,0,H,0,0,D,1999-00
E0,03/02/2002,Wimbledon,Tottenham,1,1,D,0,0,D,1999-00
E0,03/02/2002,Liverpool,Everton,0,1,A,0,1,A,1999-00
E0,09/02/2002,Aston Villa,Liverpool,0,0,D,0,0,D,1999-00
E0,09/02/2002,Bradford,Sunderland,0,4,A,0,1,A,1999-00
E0,09/02/2002,Everton,Coventry,1,1,D,1,1,D,1999-00
E0,09/02/2002,Sheffield Weds,Wimbledon,5,1,H,2,1,H,1999-00
E0,09/02/2002,Chelsea,Man United,5,0,H,2,0,H,1999-00
E0,09/02/2002,Newcastle,Middlesbrough,2,1,H,2,0,H,1999-00
E0,09/02/2002,Tottenham,Leicester,2,3,A,2,1,H,1999-00
E0,09/02/2002,Watford,Leeds,1,2,A,1,1,D,1999-00
E0,10/02/2002,West Ham,Arsenal,2,1,H,1,0,H,1999-00
E0,10/02/2002,Southampton,Derby,3,3,D,2,1,H,1999-00
E0,19/02/2002,Arsenal,Everton,4,1,H,1,1,D,1999-00
E0,23/02/2002,Coventry,Newcastle,4,1,H,3,0,H,1999-00
E0,23/02/2002,Derby,Tottenham,0,1,A,0,1,A,1999-00
E0,23/02/2002,Leeds,Sheffield Weds,2,0,H,0,0,D,1999-00
E0,23/02/2002,Leicester,Southampton,2,1,H,2,0,H,1999-00
E0,23/02/2002,Liverpool,Chelsea,1,0,H,0,0,D,1999-00
E0,23/02/2002,Man United,Watford,4,1,H,3,0,H,1999-00
E0,24/02/2002,Wimbledon,Bradford,3,2,H,2,1,H,1999-00
E0,24/02/2002,Middlesbrough,West Ham,2,0,H,0,0,D,1999-00
E0,02/03/2002,Sunderland,Aston Villa,2,1,H,0,0,D,1999-00
E0,02/03/2002,Aston Villa,Wimbledon,1,1,D,1,1,D,1999-00
E0,02/03/2002,Bradford,Leicester,3,1,H,2,1,H,1999-00
E0,02/03/2002,Chelsea,Arsenal,2,3,A,1,0,H,1999-00
E0,02/03/2002,Sheffield Weds,Coventry,0,0,D,0,0,D,1999-00
E0,02/03/2002,Southampton,Liverpool,1,1,D,1,0,H,1999-00
E0,02/03/2002,Tottenham,Man United,3,1,H,2,1,H,1999-00
E0,02/03/2002,Everton,Leeds,4,4,D,3,2,H,1999-00
E0,03/03/2002,Watford,Middlesbrough,1,3,A,0,2,A,1999-00
E0,03/03/2002,West Ham,Sunderland,1,1,D,0,1,A,1999-00
E0,05/03/2002,Newcastle,Derby,2,0,H,1,0,H,1999-00
E0,05/03/2002,Liverpool,West Ham,1,0,H,1,0,H,1999-00
E0,05/03/2002,Arsenal,Newcastle,0,0,D,0,0,D,1999-00
E0,06/03/2002,Derby,Chelsea,3,1,H,1,1,D,1999-00
E0,06/03/2002,Leeds,West Ham,1,0,H,0,0,D,1999-00
E0,06/03/2002,Leicester,Sheffield Weds,3,0,H,2,0,H,1999-00
E0,06/03/2002,Man United,Aston Villa,3,0,H,2,0,H,1999-00
E0,06/03/2002,Middlesbrough,Everton,2,1,H,1,1,D,1999-00
E0,06/03/2002,Wimbledon,Southampton,1,1,D,0,0,D,1999-00
E0,09/03/2002,Coventry,Watford,4,0,H,2,0,H,1999-00
E0,13/03/2002,Sunderland,Tottenham,2,1,H,2,0,H,1999-00
E0,13/03/2002,Liverpool,Bradford,3,1,H,2,1,H,1999-00
E0,16/03/2002,Aston Villa,Southampton,0,1,A,0,0,D,1999-00
E0,16/03/2002,Bradford,Coventry,1,1,D,1,1,D,1999-00
E0,16/03/2002,Liverpool,Derby,2,0,H,0,0,D,1999-00
E0,16/03/2002,Man United,Leicester,2,0,H,1,0,H,1999-00
E0,16/03/2002,Middlesbrough,Sunderland,1,1,D,0,0,D,1999-00
E0,16/03/2002,Sheffield Weds,Watford,2,2,D,0,1,A,1999-00
E0,16/03/2002,Chelsea,West Ham,0,0,D,0,0,D,1999-00
E0,17/03/2002,Newcastle,Everton,1,1,D,0,0,D,1999-00
E0,17/03/2002,Tottenham,Arsenal,2,1,H,2,1,H,1999-00
E0,18/03/2002,Wimbledon,Leeds,2,0,H,1,0,H,1999-00
E0,23/03/2002,Arsenal,Middlesbrough,5,1,H,2,0,H,1999-00
E0,23/03/2002,Derby,Man United,1,2,A,0,0,D,1999-00
E0,23/03/2002,Everton,Chelsea,1,1,D,1,0,H,1999-00
E0,23/03/2002,Leeds,Bradford,2,1,H,0,0,D,1999-00
E0,23/03/2002,Leicester,Wimbledon,2,1,H,1,1,D,1999-00
E0,23/03/2002,Southampton,Tottenham,0,1,A,0,0,D,1999-00
E0,24/03/2002,Sunderland,Liverpool,0,2,A,0,0,D,1999-00
E0,24/03/2002,Watford,Newcastle,1,1,D,0,0,D,1999-00
E0,29/03/2002,West Ham,Sheffield Weds,4,3,H,1,1,D,1999-00
E0,30/03/2002,Coventry,Aston Villa,2,1,H,1,1,D,1999-00
E0,30/03/2002,Coventry,Leicester,0,1,A,0,0,D,1999-00
E0,30/03/2002,Everton,Aston Villa,0,0,D,0,0,D,1999-00
E0,30/03/2002,Middlesbrough,Wimbledon,0,0,D,0,0,D,1999-00
E0,30/03/2002,Watford,Sunderland,2,3,A,1,2,A,1999-00
E0,30/03/2002,West Ham,Liverpool,1,0,H,1,0,H,1999-00
E0,30/03/2002,Arsenal,Derby,2,1,H,1,1,D,1999-00
E0,30/03/2002,Chelsea,Bradford,1,0,H,1,0,H,1999-00
E0,30/03/2002,Leeds,Southampton,1,0,H,0,0,D,1999-00
E0,01/04/2002,Newcastle,Tottenham,2,1,H,1,1,D,1999-00
E0,01/04/2002,Aston Villa,Newcastle,0,1,A,0,0,D,1999-00
E0,01/04/2002,Bradford,Middlesbrough,1,1,D,0,1,A,1999-00
E0,01/04/2002,Leicester,Arsenal,0,3,A,0,1,A,1999-00
E0,01/04/2002,Man United,Everton,5,1,H,3,1,H,1999-00
E0,01/04/2002,Southampton,Coventry,0,0,D,0,0,D,1999-00
E0,01/04/2002,Sunderland,Chelsea,4,1,H,4,0,H,1999-00
E0,01/04/2002,Wimbledon,Watford,5,0,H,2,0,H,1999-00
E0,02/04/2002,Derby,Leeds,0,1,A,0,0,D,1999-00
E0,06/04/2002,Liverpool,Sheffield Weds,4,1,H,2,1,H,1999-00
E0,06/04/2002,Tottenham,West Ham,0,0,D,0,0,D,1999-00
E0,06/04/2002,Arsenal,Wimbledon,1,1,D,0,1,A,1999-00
E0,06/04/2002,Aston Villa,Sheffield Weds,2,1,H,0,1,A,1999-00
E0,06/04/2002,Bradford,Newcastle,2,0,H,0,0,D,1999-00
E0,06/04/2002,Leicester,Derby,0,1,A,0,0,D,1999-00
E0,06/04/2002,Liverpool,Coventry,2,0,H,1,0,H,1999-00
E0,07/04/2002,Middlesbrough,Tottenham,2,1,H,1,1,D,1999-00
E0,08/04/2002,Sunderland,Southampton,2,0,H,1,0,H,1999-00
E0,10/04/2002,Watford,Everton,1,3,A,0,2,A,1999-00
E0,13/04/2002,West Ham,Man United,2,4,A,1,3,A,1999-00
E0,13/04/2002,Chelsea,Leeds,0,2,A,0,0,D,1999-00
E0,13/04/2002,Coventry,Arsenal,3,2,H,2,0,H,1999-00
E0,13/04/2002,Derby,Aston Villa,0,2,A,0,0,D,1999-00
E0,13/04/2002,Everton,Sunderland,5,0,H,3,0,H,1999-00
E0,13/04/2002,Leeds,Leicester,2,1,H,2,1,H,1999-00
E0,20/04/2002,Man United,Bradford,4,0,H,0,0,D,1999-00
E0,20/04/2002,Newcastle,Liverpool,2,2,D,1,1,D,1999-00
E0,20/04/2002,Sheffield Weds,Middlesbrough,1,0,H,1,0,H,1999-00
E0,20/04/2002,Southampton,Chelsea,1,2,A,0,2,A,1999-00
E0,20/04/2002,Tottenham,Watford,4,0,H,2,0,H,1999-00
E0,20/04/2002,Wimbledon,West Ham,2,2,D,1,1,D,1999-00
E0,20/04/2002,Arsenal,Leeds,2,0,H,1,0,H,1999-00
E0,20/04/2002,Bradford,Everton,0,0,D,0,0,D,1999-00
E0,20/04/2002,Leicester,Newcastle,1,2,A,0,1,A,1999-00
E0,21/04/2002,Liverpool,Wimbledon,3,1,H,0,0,D,1999-00
E0,23/04/2002,Sunderland,Man United,2,2,D,2,1,H,1999-00
E0,23/04/2002,Watford,Southampton,3,2,H,2,0,H,1999-00
E0,24/04/2002,West Ham,Derby,1,1,D,1,1,D,1999-00
E0,24/04/2002,Aston Villa,Tottenham,1,1,D,0,1,A,1999-00
E0,27/04/2002,Chelsea,Sheffield Weds,3,0,H,2,0,H,1999-00
E0,27/04/2002,Derby,Watford,2,0,H,1,0,H,1999-00
E0,27/04/2002,Everton,Leicester,2,2,D,1,2,A,1999-00
E0,27/04/2002,Leeds,Aston Villa,1,2,A,0,1,A,1999-00
E0,27/04/2002,Newcastle,West Ham,2,2,D,1,0,H,1999-00
E0,27/04/2002,Sheffield Weds,Arsenal,1,1,D,0,1,A,1999-00
E0,27/04/2002,Southampton,Bradford,1,0,H,0,0,D,1999-00
E0,27/04/2002,Tottenham,Liverpool,1,0,H,1,0,H,1999-00
E0,28/04/2002,Wimbledon,Sunderland,1,0,H,1,0,H,1999-00
E0,29/04/2002,Coventry,Chelsea,2,2,D,0,0,D,1999-00
E0,08/05/2002,Bradford,Chelsea,1,1,D,1,0,H,1999-00
E0,08/05/2002,Chelsea,Tottenham,1,0,H,0,0,D,1999-00
E0,11/05/2002,Arsenal,Sunderland,4,1,H,3,0,H,1999-00
E0,11/05/2002,Chelsea,Leicester,1,1,D,0,1,A,1999-00
E0,11/05/2002,Coventry,Wimbledon,2,0,H,0,0,D,1999-00
E0,11/05/2002,Everton,Tottenham,2,2,D,1,2,A,1999-00
E0,11/05/2002,Middlesbrough,Derby,1,4,A,0,1,A,1999-00
E0,11/05/2002,Sheffield Weds,Bradford,2,0,H,0,0,D,1999-00
E0,11/05/2002,Watford,Liverpool,2,3,A,1,2,A,1999-00
E0,11/05/2002,West Ham,Aston Villa,1,1,D,0,1,A,1999-00
E0,11/05/2002,Newcastle,Southampton,5,0,H,4,0,H,1999-00
E0,11/05/2002,Aston Villa,Chelsea,0,0,D,0,0,D,1999-00
E0,17/08/2002,Bradford,Watford,3,2,H,2,1,H,1999-00
E0,17/08/2002,Derby,Coventry,0,0,D,0,0,D,1999-00
E0,17/08/2002,Leicester,West Ham,1,3,A,1,2,A,1999-00
E0,17/08/2002,Liverpool,Middlesbrough,0,0,D,0,0,D,1999-00
E0,17/08/2002,Southampton,Everton,2,0,H,0,0,D,1999-00
E0,17/08/2002,Tottenham,Sheffield Weds,0,1,A,0,1,A,1999-00
E0,17/08/2002,Wimbledon,Newcastle,2,0,H,0,0,D,1999-00
E0,18/08/2002,Sunderland,Leeds,1,2,A,0,1,A,1999-00
E0,18/08/2002,Man United,Arsenal,1,1,D,0,1,A,1999-00
E0,19/08/2002,Man United,Middlesbrough,1,0,H,0,0,D,1999-00
E0,23/08/2002,Sheffield Weds,Man United,0,1,A,0,0,D,1999-00
E0,24/08/2002,Aston Villa,Watford,4,0,H,0,0,D,1999-00
E0,24/08/2002,Bradford,Arsenal,2,1,H,1,1,D,1999-00
E0,24/08/2002,Derby,Sheffield Weds,3,3,D,0,1,A,1999-00
E0,24/08/2002,Leicester,Middlesbrough,2,1,H,2,0,H,1999-00
E0,24/08/2002,Liverpool,Leeds,3,1,H,1,0,H,1999-00
E0,24/08/2002,Man United,Coventry,3,2,H,1,0,H,1999-00
E0,24/08/2002,Southampton,West Ham,2,1,H,0,0,D,1999-00
E0,24/08/2002,Sunderland,Newcastle,2,2,D,1,2,A,1999-00
E0,24/08/2002,Tottenham,Chelsea,0,1,A,0,0,D,1999-00
E0,27/08/2002,Wimbledon,Everton,0,3,A,0,0,D,1999-00
E0,27/08/2002,Chelsea,Wimbledon,3,1,H,0,0,D,1999-00
E0,28/08/2002,Coventry,Sunderland,3,2,H,3,0,H,1999-00
E0,28/08/2002,Everton,Derby,2,1,H,2,0,H,1999-00
E0,28/08/2002,Leeds,Tottenham,1,0,H,1,0,H,1999-00
E0,28/08/2002,Newcastle,Man United,3,0,H,1,0,H,1999-00
E0,28/08/2002,Sheffield Weds,Southampton,0,1,A,0,1,A,1999-00
E0,31/08/2002,Watford,Leicester,1,1,D,0,1,A,1999-00
E0,31/08/2002,West Ham,Bradford,5,4,H,2,2,D,1999-00
E0,31/08/2002,Arsenal,Liverpool,0,1,A,0,1,A,1999-00
E0,31/08/2002,Middlesbrough,Aston Villa,0,4,A,0,1,A,1999-00
E0,31/08/2002,Middlesbrough,Coventry,2,0,H,2,0,H,1999-00
E0,31/08/2002,Leeds,Man United,0,1,A,0,0,D,1999-00
E0,31/08/2002,Arsenal,Southampton,3,1,H,2,0,H,1999-00
E0,01/09/2002,Bradford,Aston Villa,1,1,D,0,1,A,1999-00
E0,01/09/2002,Chelsea,Watford,2,1,H,1,1,D,1999-00
E0,02/09/2002,Coventry,Tottenham,0,1,A,0,0,D,1999-00
E0,03/09/2002,Middlesbrough,Leeds,0,0,D,0,0,D,1999-00
E0,10/09/2002,Sheffield Weds,Newcastle,0,2,A,0,1,A,1999-00
E0,10/09/2002,Sunderland,Derby,1,1,D,0,0,D,1999-00
E0,11/09/2002,West Ham,Everton,0,4,A,0,1,A,1999-00
E0,11/09/2002,Wimbledon,Man United,2,2,D,1,1,D,1999-00
E0,11/09/2002,Derby,Wimbledon,4,0,H,0,0,D,1999-00
E0,11/09/2002,Everton,Sheffield Weds,1,1,D,1,0,H,1999-00
E0,11/09/2002,Man United,Liverpool,1,1,D,1,1,D,1999-00
E0,11/09/2002,Newcastle,Chelsea,0,1,A,0,1,A,1999-00
E0,11/09/2002,Southampton,Middlesbrough,1,1,D,1,1,D,1999-00
E0,11/09/2002,Tottenham,Bradford,1,1,D,1,1,D,1999-00
E0,14/09/2002,Watford,West Ham,1,2,A,0,2,A,1999-00
E0,14/09/2002,Aston Villa,Arsenal,1,1,D,0,0,D,1999-00
E0,14/09/2002,Leeds,Coventry,3,0,H,2,0,H,1999-00
E0,14/09/2002,Leicester,Sunderland,5,2,H,2,0,H,1999-00
E0,14/09/2002,West Ham,Southampton,2,0,H,1,0,H,1999-00
E0,14/09/2002,Aston Villa,Coventry,1,0,H,1,0,H,1999-00
E0,14/09/2002,Chelsea,Everton,1,1,D,1,0,H,1999-00
E0,15/09/2002,Liverpool,Sunderland,1,1,D,1,0,H,1999-00
E0,15/09/2002,Man United,Derby,3,1,H,1,0,H,1999-00
E0,16/09/2002,Newcastle,Watford,1,0,H,0,0,D,1999-00
E0,21/09/2002,Sheffield Weds,West Ham,3,1,H,0,1,A,1999-00
E0,21/09/2002,Tottenham,Southampton,7,2,H,4,2,H,1999-00
E0,21/09/2002,Wimbledon,Leicester,2,1,H,1,0,H,1999-00
E0,21/09/2002,Bradford,Leeds,1,2,A,0,1,A,1999-00
